"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK.2","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"M557.47T1591.049"," 39065.141"," 52760.136"," 67855.095"," 93409.515"," 79959.349"," 49646.514","  7359.324"," 79544.164"," 85979.626"," 38700.000"," 18870.016"," 12151.484","127858.658"," 65756.026"," 90800.000","118000.000","  6379.091","108997.095","108000.000"," 85292.568"," 30426.422"," 78284.300"," 69625.926"," 86014.148"," 98900.000","106771.651"," 97200.000","224000.000","136871.865"," 11622.020","169204.835","174434.695"," 54667.557","163000.000"," 48207.715"," 50645.443","102203.518"," 70049.734"," 13501.660","169360.373"," 18050.997"," 37989.743"," 13342.319"," 32800.000"," 11760.963"," 65618.543"," 11677.584"," 19200.000"," 92080.634","159370.639"
"M822.328T902.328"," 59792.127"," 23364.820","123325.923"," 93100.487","131779.032"," 99488.912","205837.870","183326.787","162798.567","276000.000","132328.863","  1327.977","126874.488","189878.638","164000.000","201000.000","  5980.073","213441.943","173000.000","172700.122","  8752.988"," 57085.102","191937.161","396041.566","176000.000","144464.176","314000.000","157000.000","270302.851"," 10361.510","204858.594","146451.092","164698.200","180000.000"," 90566.608"," 91422.984"," 81957.291"," 52839.678","  3383.666","287485.776","  2873.812","  3546.813","  1335.382"," 12000.000","  2665.578","185329.051","342191.655","258000.000","233984.290"," 55480.256"
"M499.365T1490.14"," 64872.14"," 91378.61","110154.55","135541.38"," 97511.61","119570.54"," 90851.28"," 88039.63"," 70125.57"," 69900.00"," 89140.81"," 90798.27","139091.55","103417.15"," 93400.00","115000.00"," 97913.27","106571.85","132000.00"," 89903.53","126920.61"," 98702.37","137958.41"," 99109.68","114000.00","119224.99","109000.00","172000.00","170317.52"," 87453.90","141107.60","165375.25","100329.41"," 99400.00"," 84723.23"," 93041.05"," 86379.41"," 69440.44"," 76960.25","160693.20"," 70892.47","311051.31"," 68522.07","109000.00"," 97221.15"," 89627.52","122107.78","142000.00"," 85133.00","134225.57"
"M999.386T843.183"," 30373.797"," 16464.391"," 47217.795"," 32372.403"," 28049.695"," 46080.738"," 67112.601"," 75095.452"," 56340.492"," 96200.000"," 41809.003","  1354.657"," 49197.478"," 47050.007"," 68700.000"," 47600.000","  3620.229"," 71486.635"," 63600.000"," 69291.275","  3176.099"," 26900.835"," 88523.857"," 97187.760"," 51400.000"," 66001.130"," 65100.000"," 66600.000","114399.352","  5376.432"," 85298.882"," 69944.774"," 52702.425"," 66500.000"," 35067.127"," 37423.606"," 37341.155"," 18318.458","  3654.862"," 95652.275","     0.000","  2286.992","  2511.148","  9300.000","  8523.428"," 56051.770","181777.871"," 92500.000","135510.261"," 31004.735"
"M399.308T1262.042"," 238678.06"," 125464.85"," 126774.31"," 118016.49"," 182999.02"," 197382.83"," 789721.41"," 135057.97"," 108830.78"," 220000.00"," 177351.59","  88053.36"," 101873.97"," 117033.84","2580000.00"," 201000.00"," 100576.93"," 122073.05"," 151000.00"," 158872.98","  64986.72","2172556.17"," 632565.32"," 132589.42"," 214000.00"," 135846.55"," 141000.00"," 128000.00"," 117667.68","  72558.20","  91878.45"," 102347.39"," 110044.56","  96100.00"," 139479.01"," 272601.29"," 110456.20"," 119451.06","  59126.33","  92126.43"," 103169.73","  29770.17"," 117704.59"," 277000.00","  85407.61"," 128363.32"," 954293.49","1510000.00"," 136234.86","  89248.02"
"M689.542T1488.279"," 69026.93"," 61781.23"," 90965.22"," 84039.11","106829.42"," 80771.61"," 63673.86","101823.35","113860.66"," 90200.00"," 74403.96"," 57268.17","108334.09","120687.21"," 83300.00","146000.00"," 48805.47","101366.61","122000.00","100140.66"," 73834.87"," 90316.21","105054.69","117010.08","159000.00","117217.23"," 92100.00","113000.00","118308.67"," 63471.03","266720.87","145287.10","118207.78","120000.00"," 97166.69","108216.67"," 93688.94","101231.59"," 55132.06","219514.36"," 55599.78","124681.59","116243.46"," 91700.00"," 67734.13"," 74169.60","102257.57"," 85800.00","131399.40","102774.78"
"M471.309T1335.803","176859.46","137870.44","166709.05","160039.29","221563.48","169421.89","321300.85","188993.80","157092.87","212000.00","189377.21","118160.50","213891.28","176411.55","207000.00","264000.00","147337.46","255846.18","206000.00","278114.77"," 97286.89","450462.72","312361.55","349148.49","277000.00","221979.50","263000.00","290000.00","257363.78","113592.74","271481.24","340939.53","234658.40","217000.00","211325.68","240166.80","411549.26","211366.40","103675.03","597413.19","138873.29","101641.45","134200.43","159000.00","130068.28","241277.98","293912.40","483000.00","298658.01","215281.00"
"M689.544T1473.566"," 44651.98"," 44003.21"," 73057.93"," 56914.99"," 77313.42"," 60918.53"," 56073.75"," 62904.43"," 88754.98"," 70700.00"," 60392.69"," 45235.25"," 87182.75"," 79220.22"," 57900.00","114000.00"," 39358.99"," 75410.06"," 88700.00"," 62245.83"," 64434.01"," 69341.32"," 77379.27"," 88041.26","111000.00"," 83229.70"," 60800.00"," 85600.00"," 93809.65"," 49277.31","241645.37","107370.96"," 79491.74"," 83800.00"," 74174.86"," 72611.41"," 78556.70"," 68033.94"," 43259.24","189304.77"," 39373.24","104415.38"," 66361.46"," 65900.00"," 48004.97"," 64318.43"," 85110.57"," 69900.00","109557.35"," 79100.14"
"M837.33T941.332"," 59694.864"," 13325.335","107243.093"," 94945.891"," 92082.523"," 64541.275"," 87323.672","133492.225","135231.096","261000.000","100910.041","  5011.734","107787.094","150628.480","151000.000","102000.000","  7590.667","156741.160","135000.000","162120.473"," 11178.445"," 52141.140","160423.679","231017.252","137000.000","122087.061","235000.000","151000.000","292773.089","     0.000","218426.508","133354.647","139956.301","143000.000"," 69261.574"," 55430.947"," 65772.212"," 57792.289","  4706.817","280858.933","  7497.196","  7647.749","  3894.150"," 28200.000","  5786.009","114680.431","241910.120","133000.000","249338.464"," 70906.346"
"M387.25T1406.584","200853.39","241688.37","223322.17","304534.02","317553.21","339102.03","251004.95","230994.45","224982.34","303000.00","182403.61","101456.23","330257.92","248945.45","407000.00","389000.00","106019.70","254176.46","278000.00","234408.38","104949.41","310903.18","279779.49","364387.74","344000.00","188671.22","279000.00","361000.00","381512.02","100657.53","387777.50","365047.98","279044.88","524000.00","236816.16","357274.29","345583.01","226136.52","125349.59","482535.20","118634.52"," 96343.84","143249.63","203000.00","116377.56","208626.14","223387.55","448000.00","275776.18","263248.62"
"M801.479T1239.153","178297.26","127811.38","142980.15","190845.17","121622.70","108305.74","181050.75","116659.95","124586.11","157000.00"," 78948.93","  6541.23","178806.50","126273.04","100000.00","120000.00"," 31788.81","280147.59","244000.00","227398.08"," 12299.91","225078.76","161268.96","126141.88","147000.00","224400.75"," 98600.00","199000.00","125128.21"," 18980.15","183370.45","153460.28","151913.83","149000.00","172916.63","121078.12","161644.50","268093.79"," 21071.80","142325.31"," 25665.95"," 16836.04"," 15863.86"," 91900.00"," 17265.99","115145.36","132274.15","150000.00","128253.46","140491.37"
"M476.38T1456.538"," 52967.18"," 44035.79"," 68452.18"," 67177.24"," 52848.01"," 70102.23"," 52850.70"," 68706.19"," 51067.31"," 52900.00"," 55684.57"," 57034.27"," 84946.93"," 58514.55"," 54500.00"," 80200.00"," 32300.59"," 73846.81"," 80100.00"," 73192.74"," 51913.65"," 70061.48"," 92181.97"," 79145.82"," 79200.00"," 52813.21"," 72600.00"," 91900.00"," 96466.71"," 30659.95"," 77793.61"," 91849.48"," 76865.58","109000.00"," 54295.83"," 67904.80"," 69846.79"," 57911.24"," 29641.83"," 87517.65"," 45556.10"," 50172.76"," 41600.23"," 47700.00"," 42025.46"," 70608.25"," 56430.84"," 55600.00"," 58090.88"," 61742.68"
"M857.33T957.42"," 72167.42"," 48432.02"," 92195.83"," 87779.02"," 82407.10"," 83151.52","126016.14","117655.68","106018.62","194000.00","120511.66"," 15315.08","104977.94","124957.55","114000.00","116000.00"," 21048.41","125818.72","138000.00","131213.67"," 19849.74"," 72913.58","128436.21","167514.72","115000.00","121282.55","185000.00","114000.00","175563.29"," 16494.11","147263.68","127937.74","119837.24","144000.00"," 97432.64"," 87267.82"," 87966.54"," 54125.96"," 15307.01","205655.48"," 18713.45"," 20468.55"," 13052.82"," 44200.00"," 21344.73","105900.79","152972.48","118000.00","190477.87"," 78604.53"
"M933.368T973.898"," 75524.535"," 38807.875"," 66443.266"," 77845.630"," 80015.038"," 67945.038"," 58883.432","110703.824"," 83585.703","156000.000"," 79790.914"," 12530.889"," 95975.383"," 98895.318"," 92800.000","111000.000"," 16725.399","102387.457","108000.000","112318.355"," 16731.150"," 52165.424"," 97458.218","153317.489"," 81100.000"," 91065.776","138000.000"," 87200.000","132646.575","  8280.557","116085.012"," 92927.609"," 93144.497"," 92100.000"," 60254.801"," 77361.847"," 64603.313"," 60226.611"," 17525.313","193759.720","  9309.978"," 14565.987"," 25453.627"," 35800.000"," 18209.106"," 71890.509","101858.879"," 80700.000","154387.946"," 53431.244"
"M549.428T1523.962"," 64342.07"," 60837.40"," 73910.74"," 96408.31"," 83223.18"," 84367.62"," 44183.99"," 80148.45"," 90703.62"," 75000.00"," 60354.34"," 35295.99","130986.82"," 74141.10"," 77700.00","119000.00"," 46480.23","116249.23"," 99400.00"," 99281.89"," 60481.75"," 69344.60"," 85810.02","106404.59","120000.00"," 65794.91","103000.00","161000.00","135569.58"," 63593.82","140501.98","142936.03","112454.87","119000.00"," 63947.69"," 66762.21"," 95711.10"," 71454.97"," 49421.08","142847.07"," 48638.11","122797.06"," 46796.48"," 61100.00"," 54264.55"," 92738.82"," 46044.95"," 78700.00","101232.24","102269.40"
"M824.341T924.482"," 82556.980","  8057.869","144323.498"," 99899.116","170857.133","107333.170"," 98159.940","329372.408","273450.233","474000.000","184579.611","     0.000","161587.613","190436.676","171000.000","197000.000"," 11215.826","251367.068","273000.000","268310.213","  4285.183"," 64421.081","233104.534","558581.206","279000.000","190987.925","433000.000","231000.000","527783.540","  2366.450","214125.218","179325.264","154181.169","179000.000"," 88201.884"," 77991.306"," 88885.397"," 42643.263","  3246.573","468822.375","  6814.145","  4226.522","  1266.248"," 14900.000","  4108.666","191269.835","700996.116","251000.000","349891.812"," 65175.141"
"M807.348T918.929","  997035.061","    9544.307","  755247.588","  338965.217"," 1942498.092","  657866.119","  310294.278"," 5252634.716"," 4503149.191"," 8830000.000"," 3300519.209","    2483.120","  652860.444","  224738.340"," 1890000.000"," 1840000.000","    1847.936"," 4863569.698"," 1290000.000"," 5306926.053","    4041.138","  253963.057","  691204.147","11604876.950"," 1200000.000"," 2373636.177","11300000.000","  891000.000","  320161.972","   12989.179"," 1231520.939","  480118.833"," 2051316.747","  722000.000","  806302.932","  326441.765","  240036.601","  430857.936","    5233.861"," 2109428.017","    2517.678","    5419.933","    2216.996","   14600.000","    1111.647"," 2479376.079","  642688.723","  840000.000"," 5593096.709","  182369.930"
"M488.187T973.898"," 55748.150"," 27862.698"," 58867.915"," 50424.180"," 62972.826"," 34188.485"," 37351.005"," 70474.042"," 59530.005","104000.000"," 70166.906","  3607.305"," 71422.675"," 69777.672"," 59400.000"," 70700.000","  5856.853"," 61570.568"," 78700.000"," 95615.354","  7030.325"," 41984.898"," 58426.922"," 95829.417"," 51400.000"," 60103.212","104000.000"," 81600.000"," 85573.900","     0.000"," 73990.437"," 63613.683"," 74518.885"," 69600.000"," 42546.839"," 61403.414"," 51256.229"," 32201.094","  2041.799","101446.847","  3081.933","  3517.649","  6485.221"," 15800.000","  3349.701"," 41333.623"," 52014.364"," 36100.000","138101.491"," 40248.455"
"M610.257T918.479","54048.613","26683.968","66754.052","56232.887","43527.342","52647.675","40433.364","62090.568","53167.392","73400.000","65119.187"," 2256.529","57377.191","65642.149","53200.000","52700.000"," 7887.285","63156.201","82100.000","70040.442"," 1102.355","51949.606","89973.657","78001.236","84100.000","67664.195","80200.000","80900.000","89737.229"," 4657.992","61559.828","66781.332","75225.378","73300.000","36273.797","52669.366","47961.180","52801.333"," 2112.557","75771.189"," 2789.899"," 5608.084"," 2230.359","50600.000"," 2869.464","59596.085","77871.856","46000.000","73932.957","38287.954"
"M481.361T1422.828","123916.98","100392.08","102555.79","113262.07","113327.11"," 73828.84","115474.29","121419.46","125587.85","156000.00","102673.43"," 85475.25","151182.41","152891.29","110000.00","178000.00"," 87807.59","189680.13","197000.00","214960.77"," 91157.11","139265.37","168958.44","245077.28","173000.00","128667.10","230000.00","240000.00","256289.27"," 53810.66","157990.05","198883.50","189001.11","153000.00","142166.98","137845.59","134408.85","133688.05"," 54367.28","277971.15"," 77209.49"," 77449.66"," 76609.23","113000.00"," 80754.86","182435.94","117871.52","155000.00","179660.03","167322.96"
"M821.327T902.328","100888.882"," 27507.327","211527.918","157282.638","192525.022","161383.970","355892.730","340531.665","299017.756","483000.000","209118.768","  1420.230","177161.173","339185.294","292000.000","315000.000","  4600.713","385618.313","306000.000","320001.675","  4934.237"," 73209.474","349540.465","718943.413","335000.000","294041.780","622000.000","309000.000","552857.410","  2320.713","370084.779","207408.087","278243.420","321000.000","119972.297","151029.703","118422.104"," 83184.156","  3732.245","509317.287","  4506.190","  3535.401","  1350.318","  3420.000","  3067.791","335243.292","632269.477","506000.000","376469.485"," 90641.785"
"M837.318T945.789"," 52992.779"," 13324.194"," 89271.100"," 74931.178"," 73888.184"," 55783.317"," 50402.358","120324.127","123861.596","232000.000"," 87092.163","  2905.560"," 97751.223","122017.467","129000.000"," 72800.000","  3768.008","143772.073","123000.000","135715.282","  8410.301"," 36800.420","120438.267","210989.171","122000.000","103648.356","212000.000","127000.000","247268.963","     0.000","212812.997","111284.951","115527.251","128000.000"," 59268.073"," 46086.890"," 57053.253"," 46512.441","  2472.182","246716.314","  3718.951","  6240.823","  3170.222"," 23600.000","  3246.258"," 97022.564"," 76950.177"," 76500.000","151765.087"," 59699.906"
"M566.424T1474.624","  86903.31"," 117732.92"," 100110.60"," 189948.85"," 138182.12"," 105982.33","  96095.10"," 116911.68","  93091.00","  95300.00","  72747.40","  54911.79"," 192239.93"," 100054.17","  78800.00"," 118000.00","  51742.19"," 146519.76"," 134000.00"," 120360.71"," 709423.28"," 100929.08"," 111860.93"," 150312.64"," 152000.00","  92906.36"," 104000.00"," 256000.00"," 145908.76","  57012.32","1009514.18"," 173937.39"," 115992.66"," 228000.00","  89458.61"," 109463.78","  96138.55","  99073.47","  57982.83"," 952679.24","  59666.38"," 344950.65","  59869.04","  76800.00","  49441.17","  99100.31","  88080.32"," 139000.00"," 149075.73"," 319653.79"
"M471.315T1439.847","231238.8","189775.4","196557.8","234911.6","262441.6","198497.6","264964.9","246916.7","222899.6","244000.0","206739.0","168501.1","313175.4","189256.8","229000.0","325000.0","192721.8","367089.0","261000.0","358846.8","140435.1","283942.6","340202.0","429669.7","325000.0","250682.5","341000.0","401000.0","358360.2","162574.8","305599.6","443830.2","295231.7","277000.0","257686.5","267601.4","244164.1","253891.9","152783.4","386683.0","185028.1","161728.6","177605.5","173000.0","165063.3","309156.5","239293.3","451000.0","373463.2","245256.1"
"M522.261T1109.944"," 86935.94"," 85321.82"," 74524.53"," 92272.80","142974.26","186250.98","173020.03"," 88923.16"," 69975.57","117000.00"," 65914.05"," 57320.18"," 61986.79"," 94261.24","169000.00"," 90300.00"," 18615.36"," 90833.07"," 71300.00"," 77331.43","  5867.81","154053.76","181417.95"," 76183.45","113000.00"," 87559.79"," 74200.00"," 75300.00"," 73667.37"," 19380.72"," 75303.92"," 58708.41"," 90665.46","121000.00"," 70741.87","243792.01","137054.07"," 84444.80"," 27287.02"," 59650.42"," 40367.32"," 11398.10"," 13593.16","242000.00"," 13467.59"," 86928.98","114379.90","126000.00"," 63197.59"," 42169.26"
"M785.299T924.482"," 63915.777"," 32626.945"," 66986.356"," 60853.471"," 70744.623"," 58629.768"," 90131.376"," 95438.321"," 76542.119","131000.000"," 87081.175","  4850.053"," 69060.798"," 96250.348","100000.000"," 96400.000","  8062.928","106586.499"," 81800.000","109379.453"," 10696.560"," 43949.285"," 99247.484","145321.995"," 90900.000"," 66721.147","116000.000"," 88000.000","120067.928","  1730.108","100141.763"," 90426.606","103048.515"," 87700.000"," 56384.516"," 68889.429"," 55443.586"," 44830.789","  3071.226","133383.198","  3011.800","  4242.477","  9916.745"," 53400.000","  2512.467"," 70479.356","123250.462"," 82500.000","137230.768"," 46689.369"
