"",f.value,p.value,-log10(p),FDR,Fisher's LSD (top 1000)
M511.361T1439.891,1.0473,0.42936,0.36718,0.55343,
M879.863T1006.792,1.0472,0.42938,0.36716,0.55343,
M1091.431T942.609,1.0471,0.42951,0.36703,0.55343,
M683.472T1406.703,1.0461,0.43031,0.36622,0.55414,
M330.261T1473.013,1.0458,0.43054,0.36599,0.55414,
M845.59T1410.795,1.0449,0.43127,0.36525,0.55462,
M475.412T1607.605,1.0447,0.4314,0.36512,0.55462,
M383.187T1473.566,1.044,0.432,0.36452,0.55508,
M641.452T1372.182,1.0432,0.43257,0.36394,0.5555,
M937.305T817.469,1.042,0.43354,0.36297,0.55643,
M276.933T414.788,1.0412,0.43421,0.3623,0.55698,
M393.862T1820.109,1.0401,0.43506,0.36145,0.55776,
M930.569T1490.033,1.038,0.43675,0.35977,0.55961,
M600.494T1476.552,1.0357,0.43862,0.35791,0.5617,
M613.185T813.994,1.0341,0.43993,0.35662,0.56306,
M379.264T1355.475,1.0322,0.44141,0.35516,0.56464,
M701.599T1463.866,1.0316,0.4419,0.35467,0.56496,
M297.239T1245.233,1.031,0.44243,0.35415,0.56532,
M619.438T1351.666,1.028,0.44488,0.35176,0.568,
M1091.429T900.968,1.0276,0.44522,0.35143,0.568,
M339.335T1490.042,1.027,0.44564,0.35102,0.568,
M871.586T1542.988,1.0269,0.44575,0.35091,0.568,
M256.265T1540.694,1.0267,0.44594,0.35073,0.568,
M510.367T1523.593,1.0266,0.44602,0.35065,0.568,
M669.531T1507.08,1.0194,0.45187,0.34499,0.57513,
M929.566T1475.069,1.0191,0.45212,0.34474,0.57513,
M411.288T1540.699,1.0186,0.4525,0.34438,0.57529,
M576.484T1557.453,1.0179,0.45306,0.34384,0.57545,
M842.586T1446.028,1.0179,0.45313,0.34378,0.57545,
M811.497T1605.017,1.0176,0.45338,0.34354,0.57545,
M937.608T1536.307,1.0159,0.45471,0.34227,0.57682,
M512.387T1540.565,1.014,0.45632,0.34073,0.57828,
M809.524T1626.651,1.0139,0.45637,0.34069,0.57828,
M890.585T1428.316,1.0082,0.46111,0.3362,0.58396,
M897.569T1456.348,1.0065,0.46249,0.3349,0.58539,
M912.601T1591.283,1.0033,0.46516,0.3324,0.58845,
M642.51T1439.707,1.0022,0.46612,0.3315,0.58924,
M991.717T1676.434,1.002,0.4663,0.33134,0.58924,
M1083.693T1308.231,1.0002,0.46775,0.32999,0.59052,
M430.312T1463.866,1.0001,0.46783,0.32991,0.59052,
M881.354T990.311,0.99813,0.4695,0.32836,0.59231,
M1028.737T1341.992,0.99684,0.47059,0.32736,0.59326,
M693.444T1356.441,0.99661,0.47078,0.32718,0.59326,
M565.563T1608.07,0.99619,0.47113,0.32686,0.59338,
M479.357T1373.389,0.9952,0.47197,0.32609,0.59411,
M628.503T1369.501,0.99395,0.47301,0.32513,0.5951,
M671.56T1406.45,0.99307,0.47376,0.32444,0.59571,
M778.292T940.951,0.99098,0.47552,0.32283,0.59754,
M877.615T1591.283,0.99058,0.47586,0.32252,0.59754,
M901.578T1512.438,0.99041,0.476,0.3224,0.59754,
M469.421T1591.154,0.98946,0.4768,0.32166,0.59812,
M387.25T1278.929,0.98914,0.47707,0.32142,0.59812,
M683.47T1389.183,0.98894,0.47724,0.32126,0.59812,
M772.579T1708.588,0.98651,0.4793,0.31939,0.60037,
M993.709T1358.969,0.98581,0.4799,0.31885,0.60079,
M395.217T1369.501,0.98439,0.4811,0.31777,0.60157,
M898.575T1473.64,0.98428,0.48119,0.31768,0.60157,
M869.576T1513.559,0.98374,0.48165,0.31727,0.60157,
M512.377T1621.712,0.98367,0.48171,0.31722,0.60157,
M899.583T1473.64,0.98352,0.48184,0.3171,0.60157,
M721.577T1536.307,0.98269,0.48254,0.31646,0.60213,
M693.468T1473.286,0.98034,0.48454,0.31467,0.60429,
M885.578T1475.069,0.97792,0.48661,0.31282,0.60654,
M672.592T1624.962,0.97534,0.48881,0.31086,0.60896,
M393.294T1406.263,0.97428,0.48973,0.31005,0.60976,
M635.491T1472.841,0.97383,0.49011,0.30971,0.6098,
M913.563T1454.879,0.97363,0.49029,0.30955,0.6098,
M605.427T1490.314,0.97269,0.49109,0.30884,0.61046,
M332.331T1472.833,0.96938,0.49393,0.30633,0.61367,
M601.496T1459.491,0.96854,0.49466,0.30569,0.61424,
M866.586T1601.965,0.96718,0.49583,0.30467,0.61535,
M938.6T1518.016,0.9668,0.49616,0.30438,0.61543,
M722.58T1595.75,0.96648,0.49643,0.30414,0.61544,
M933.608T1624.867,0.96584,0.49699,0.30366,0.61547,
M642.513T1591.557,0.96583,0.497,0.30365,0.61547,
M305.302T1540.694,0.96552,0.49727,0.30341,0.61547,
M694.61T1663.824,0.96389,0.49868,0.30218,0.61626,
M333.203T1439.392,0.96388,0.49868,0.30218,0.61626,
M860.602T1524.995,0.96365,0.49888,0.302,0.61626,
M436.428T1590.788,0.96353,0.49898,0.30192,0.61626,
M694.269T843.183,0.96304,0.49941,0.30155,0.61646,
M423.273T1204.064,0.95922,0.50273,0.29867,0.62022,
M483.269T1036.129,0.95853,0.50332,0.29816,0.62062,
M883.588T1473.64,0.95746,0.50425,0.29736,0.62143,
M299.109T1514.352,0.95688,0.50476,0.29691,0.62172,
M373.363T1621.4,0.95479,0.50658,0.29535,0.62322,
M697.593T1624.559,0.95466,0.50669,0.29526,0.62322,
M669.243T917.809,0.95455,0.50679,0.29517,0.62322,
M860.602T1570.854,0.95399,0.50727,0.29476,0.62322,
M655.531T1610.398,0.95392,0.50734,0.2947,0.62322,
M792.472T1524.351,0.94664,0.51371,0.28928,0.63071,
M929.562T1512.438,0.94502,0.51513,0.28808,0.63209,
M605.428T1389.921,0.94473,0.51539,0.28787,0.63209,
M373.363T1574.274,0.94304,0.51688,0.28661,0.63358,
M383.32T1400.494,0.94187,0.51791,0.28575,0.63427,
M506.357T1325.086,0.94177,0.51799,0.28568,0.63427,
M512.41T1575.482,0.94042,0.51918,0.28468,0.63539,
M565.454T1591.061,0.93796,0.52136,0.28287,0.63771,
M977.7T1446.028,0.93378,0.52505,0.2798,0.64188,
M587.498T1557.26,0.93317,0.52559,0.27935,0.6422,
M891.586T1523.868,0.93273,0.52599,0.27903,0.64234,
M897.571T1473.254,0.93217,0.52648,0.27862,0.64261,
M825.609T1557.453,0.93098,0.52754,0.27775,0.64355,
M544.447T1588.441,0.93055,0.52792,0.27743,0.64368,
M844.601T1557.588,0.92919,0.52913,0.27644,0.64442,
M383.284T1439.726,0.92912,0.52919,0.27639,0.64442,
M833.242T1612.704,0.92891,0.52937,0.27624,0.64442,
M517.372T1212.039,0.92807,0.53013,0.27562,0.64499,
M781.432T903.94,0.92513,0.53274,0.27348,0.64772,
M339.257T1389.773,0.92492,0.53293,0.27333,0.64772,
M658.506T1373.389,0.92457,0.53325,0.27307,0.64776,
M565.558T1423.01,0.92046,0.53692,0.27009,0.65187,
M603.466T1540.694,0.91842,0.53874,0.26862,0.65374,
M871.583T1481.744,0.91675,0.54024,0.26741,0.65511,
M931.588T1473.551,0.91626,0.54069,0.26705,0.65511,
M914.568T1523.568,0.91621,0.54073,0.26702,0.65511,
M568.445T1641.124,0.91321,0.54342,0.26487,0.65774,
M825.585T1557.26,0.91316,0.54347,0.26482,0.65774,
M629.509T1624.418,0.91266,0.54392,0.26447,0.65777,
M602.51T1575.45,0.91248,0.54408,0.26434,0.65777,
M747.451T1490.329,0.91171,0.54477,0.26379,0.65827,
M304.299T1477.289,0.90883,0.54737,0.26172,0.66106,
M665.513T1641.124,0.90289,0.55274,0.25748,0.66719,
M330.261T1608.211,0.89986,0.55548,0.25533,0.67015,
M866.585T1504.486,0.89721,0.55789,0.25345,0.67269,
M881.57T1435.939,0.8964,0.55862,0.25288,0.67301,
M655.523T1471.536,0.89627,0.55874,0.25279,0.67301,
M372.364T1625.538,0.89375,0.56103,0.25102,0.67541,
M911.589T1490.35,0.89308,0.56164,0.25055,0.67579,
M303.179T1456.078,0.89058,0.56392,0.24878,0.67819,
M385.181T1641.823,0.88935,0.56504,0.24792,0.67917,
M967.716T1446.028,0.88839,0.56591,0.24725,0.6797,
M672.553T1440.036,0.88822,0.56607,0.24713,0.6797,
M915.582T1601.965,0.88696,0.56722,0.24625,0.68072,
M396.223T1712.492,0.88597,0.56813,0.24556,0.68145,
M1001.706T1624.867,0.88344,0.57044,0.24379,0.68387,
M699.593T1406.45,0.88263,0.57118,0.24322,0.68427,
M920.644T1518.016,0.88225,0.57153,0.24296,0.68427,
M625.448T1228.528,0.88209,0.57167,0.24285,0.68427,
M579.486T1558.522,0.88051,0.57312,0.24175,0.68565,
M341.269T1269.605,0.87982,0.57376,0.24127,0.68606,
M427.241T1439.043,0.87939,0.57415,0.24097,0.68617,
M1028.737T1475.069,0.87795,0.57547,0.23998,0.68738,
M576.533T1641.124,0.8764,0.5769,0.2389,0.68873,
M915.581T1473.64,0.87604,0.57722,0.23866,0.68876,
M899.582T1490.329,0.87476,0.5784,0.23777,0.68981,
M1012.723T1358.969,0.87436,0.57877,0.2375,0.68988,
M308.129T1438.751,0.87282,0.58019,0.23643,0.69122,
M1012.721T1475.069,0.87227,0.5807,0.23605,0.69146,
M892.609T1509.101,0.87187,0.58106,0.23578,0.69153,
M257.959T60.451,0.86853,0.58413,0.23349,0.69484,
M652.503T1490.314,0.86762,0.58498,0.23286,0.69547,
M312.324T1556.858,0.86654,0.58597,0.23212,0.69612,
M943.576T1440.166,0.86637,0.58613,0.23201,0.69612,
M671.411T1339.403,0.86437,0.58797,0.23064,0.69795,
M542.478T1573.977,0.8629,0.58933,0.22964,0.69917,
M909.618T1376.163,0.86245,0.58975,0.22933,0.69917,
M506.357T1474.354,0.86201,0.59015,0.22903,0.69917,
M718.53T1372.761,0.86194,0.59022,0.22899,0.69917,
M893.613T1591.283,0.86054,0.59151,0.22804,0.70034,
M892.608T1557.588,0.8581,0.59377,0.22638,0.70265,
M453.424T1540.43,0.8569,0.59488,0.22557,0.70343,
M655.525T1490.395,0.85672,0.59505,0.22545,0.70343,
M267.266T1390.374,0.85614,0.59558,0.22506,0.7037,
M311.159T1389.016,0.85506,0.59659,0.22433,0.7042,
M1100.695T1308.231,0.85502,0.59662,0.2243,0.7042,
M600.431T1540.699,0.85383,0.59773,0.2235,0.70515,
M429.317T1389.185,0.85328,0.59824,0.22313,0.70538,
M642.503T1456.373,0.85257,0.5989,0.22265,0.7058,
M920.647T1608.07,0.85105,0.60031,0.22162,0.70679,
M494.565T1422.678,0.851,0.60036,0.22159,0.70679,
M963.689T1446.028,0.85066,0.60067,0.22136,0.7068,
M820.502T1525.061,0.84668,0.60436,0.2187,0.71075,
M530.464T1557.882,0.84638,0.60465,0.2185,0.71075,
M419.314T1508.139,0.84542,0.60554,0.21786,0.71143,
M701.596T1544.095,0.84346,0.60736,0.21656,0.7132,
M965.706T1463.866,0.84269,0.60808,0.21604,0.71357,
M383.199T1456.651,0.84246,0.60829,0.21589,0.71357,
M865.582T1597.662,0.8413,0.60937,0.21512,0.71446,
M304.299T1591.903,0.83875,0.61175,0.21343,0.71689,
M425.376T1574.185,0.83806,0.61239,0.21297,0.71727,
M843.597T1509.101,0.83741,0.613,0.21254,0.71762,
M841.585T1446.028,0.83519,0.61507,0.21108,0.71967,
M944.587T1458.08,0.83327,0.61686,0.20981,0.7214,
M642.507T1561.719,0.83262,0.61746,0.20939,0.72174,
M841.605T1491.422,0.82909,0.62076,0.20707,0.72497,
M297.24T1335.811,0.82898,0.62086,0.207,0.72497,
M383.317T1433.132,0.8284,0.6214,0.20663,0.72523,
M700.613T1641.124,0.82661,0.62307,0.20546,0.72681,
M471.796T1446.028,0.8257,0.62393,0.20486,0.72745,
M426.382T1540.699,0.82511,0.62448,0.20448,0.72772,
M312.324T1587.373,0.822,0.62739,0.20246,0.73048,
M706.585T1658.237,0.82189,0.62749,0.20239,0.73048,
M809.528T1642.498,0.82045,0.62884,0.20146,0.73168,
M886.58T1536.307,0.81953,0.6297,0.20087,0.7323,
M434.107T1440.116,0.81686,0.6322,0.19915,0.73466,
M604.473T1540.694,0.81651,0.63253,0.19892,0.73466,
M312.324T1609.304,0.81606,0.63295,0.19863,0.73466,
M574.479T1609.148,0.8159,0.6331,0.19853,0.73466,
M885.58T1536.307,0.81565,0.63333,0.19837,0.73466,
M484.402T1523.787,0.81522,0.63374,0.19809,0.73477,
M993.719T1518.016,0.81424,0.63465,0.19746,0.73545,
M702.545T1440.116,0.80824,0.64028,0.19363,0.74143,
M939.607T1601.965,0.80805,0.64046,0.19351,0.74143,
M572.502T1624.418,0.80646,0.64194,0.1925,0.74268,
M515.408T1574.181,0.80601,0.64237,0.19222,0.74268,
M546.448T1604.382,0.80559,0.64276,0.19195,0.74268,
M820.506T1574.276,0.80551,0.64284,0.1919,0.74268,
M614.483T1621.712,0.80313,0.64507,0.19039,0.74487,
M433.101T1293.719,0.80265,0.64552,0.19009,0.74487,
M373.367T1542.077,0.80245,0.64571,0.18996,0.74487,
M588.498T1591.739,0.80075,0.6473,0.18889,0.74634,
M700.599T1557.484,0.79973,0.64826,0.18825,0.74706,
M516.411T1568.021,0.79854,0.64938,0.1875,0.74797,
M861.571T1506.859,0.79545,0.65228,0.18557,0.75094,
M311.146T1456.932,0.79441,0.65325,0.18492,0.75169,
M913.567T1470.553,0.79257,0.65498,0.18377,0.75329,
M603.481T1573.977,0.79057,0.65685,0.18253,0.75477,
M883.583T1506.898,0.79049,0.65693,0.18248,0.75477,
M427.285T1591.149,0.78602,0.66112,0.17972,0.75921,
M1143.683T1424.253,0.78522,0.66187,0.17923,0.75932,
M405.264T1204.461,0.78522,0.66188,0.17922,0.75932,
M881.568T1457.816,0.78303,0.66393,0.17788,0.76129,
M297.24T1406.34,0.78267,0.66426,0.17766,0.76129,
M857.584T1492.083,0.78033,0.66647,0.17622,0.76324,
M385.183T1625.289,0.78015,0.66663,0.17611,0.76324,
M882.575T1523.543,0.77886,0.66784,0.17533,0.76405,
M594.595T1557.404,0.77845,0.66822,0.17508,0.76405,
M779.628T1605.092,0.77833,0.66833,0.17501,0.76405,
M500.359T1492.083,0.77709,0.6695,0.17425,0.765,
M882.577T1472.663,0.77651,0.67004,0.1739,0.76509,
M965.704T1619.342,0.7763,0.67024,0.17377,0.76509,
M699.594T1459.589,0.77394,0.67245,0.17234,0.76704,
M401.317T1390.374,0.77376,0.67262,0.17223,0.76704,
M284.201T1481.744,0.77275,0.67357,0.17162,0.76774,
M588.498T1608.622,0.77172,0.67454,0.17099,0.76846,
M949.6T1601.965,0.77121,0.67501,0.17069,0.76861,
M468.418T1518.016,0.76883,0.67724,0.16926,0.77077,
M514.42T1557.571,0.76648,0.67945,0.16784,0.77278,
M908.619T1557.26,0.76623,0.67968,0.16769,0.77278,
M305.245T1356.47,0.76468,0.68113,0.16677,0.77393,
M377.325T1390.374,0.76433,0.68146,0.16656,0.77393,
M917.594T1518.016,0.76406,0.68171,0.1664,0.77393,
M700.599T1463.866,0.763,0.6827,0.16577,0.77468,
M655.524T1523.779,0.76232,0.68334,0.16536,0.77502,
M441.32T1479.382,0.76162,0.684,0.16494,0.77507,
M965.706T1490.033,0.76155,0.68406,0.1649,0.77507,
M721.577T1609.803,0.76063,0.68493,0.16436,0.77566,
M385.292T1245.233,0.75937,0.6861,0.16361,0.77661,
M857.595T1473.143,0.75836,0.68705,0.16301,0.77729,
M873.58T1556.7,0.75773,0.68763,0.16264,0.77757,
M433.101T1389.086,0.75568,0.68955,0.16143,0.77936,
M545.456T1607.833,0.75417,0.69096,0.16055,0.78017,
M945.57T1518.016,0.75364,0.69146,0.16023,0.78017,
M697.596T1595.75,0.75357,0.69153,0.16019,0.78017,
M602.477T1571.719,0.75346,0.69163,0.16013,0.78017,
M870.583T1512.438,0.75084,0.69407,0.1586,0.78254,
M671.547T1376.163,0.74994,0.69491,0.15807,0.7831,
M602.509T1557.998,0.74561,0.69895,0.15555,0.78727,
M387.235T1108.062,0.74308,0.70131,0.15409,0.78954,
M1066.691T1440.166,0.74214,0.70219,0.15355,0.7901,
M866.582T1523.593,0.7418,0.7025,0.15335,0.7901,
M332.329T1556.14,0.74109,0.70316,0.15295,0.79045,
M293.17T1476.452,0.74041,0.70379,0.15256,0.79077,
M361.24T1455.883,0.73945,0.70469,0.152,0.79139,
M876.621T1509.101,0.73893,0.70517,0.15171,0.79155,
M913.569T1491.061,0.73753,0.70648,0.1509,0.79263,
M857.586T1540.43,0.73704,0.70693,0.15063,0.79274,
M965.705T1641.413,0.73563,0.70824,0.14982,0.79383,
M641.505T1439.707,0.73328,0.71042,0.14849,0.79588,
M841.587T1509.04,0.73177,0.71182,0.14763,0.79706,
M1159.542T903.94,0.73062,0.71289,0.14698,0.79786,
M351.208T1439.835,0.72937,0.71405,0.14627,0.79877,
M853.59T1540.43,0.72805,0.71527,0.14553,0.79935,
M876.617T1570.854,0.72805,0.71527,0.14553,0.79935,
M843.596T1549.933,0.72739,0.71588,0.14516,0.79965,
M683.462T1387.796,0.7259,0.71726,0.14432,0.8008,
M719.587T1557.548,0.72517,0.71794,0.14391,0.80117,
M858.58T1574.486,0.72446,0.71859,0.14352,0.8015,
M585.446T1557.882,0.72357,0.71941,0.14302,0.80203,
M327.179T1358.969,0.72279,0.72013,0.14259,0.80245,
M602.477T1591.044,0.71987,0.72283,0.14096,0.80489,
M949.601T1512.562,0.71965,0.72303,0.14084,0.80489,
M569.435T1691.217,0.71669,0.72577,0.1392,0.80754,
M842.589T1574.486,0.71479,0.72751,0.13816,0.80879,
M600.449T1506.859,0.71448,0.7278,0.13799,0.80879,
M910.623T1410.795,0.71432,0.72794,0.1379,0.80879,
M898.572T1557.672,0.7136,0.7286,0.13751,0.80913,
M585.449T1591.044,0.71155,0.73049,0.13638,0.81043,
M854.586T1584.638,0.71136,0.73066,0.13628,0.81043,
M297.24T1355.686,0.71109,0.73091,0.13614,0.81043,
M843.597T1463.866,0.71079,0.73119,0.13597,0.81043,
M916.596T1474.354,0.70903,0.7328,0.13501,0.81183,
M452.423T1557.26,0.7037,0.73768,0.13213,0.81683,
M361.241T1490.042,0.70228,0.73897,0.13137,0.81787,
M608.525T1624.418,0.70182,0.7394,0.13112,0.81795,
M586.472T1591.044,0.69875,0.74219,0.12948,0.82064,
M434.105T1421.35,0.69815,0.74275,0.12916,0.82086,
M534.317T1557.588,0.69343,0.74704,0.12666,0.8252,
M297.239T1372.882,0.69257,0.74781,0.12621,0.82561,
M853.584T1513.559,0.69222,0.74813,0.12602,0.82561,
M841.582T1567.222,0.69024,0.74993,0.12498,0.8272,
M829.58T1573.977,0.68919,0.75088,0.12443,0.82734,
M336.324T1558.832,0.68897,0.75108,0.12432,0.82734,
M825.582T1428.316,0.6889,0.75114,0.12428,0.82734,
M913.568T1574.274,0.68834,0.75164,0.12399,0.82749,
M645.592T1558.721,0.68644,0.75336,0.123,0.82882,
M808.735T1557.614,0.68621,0.75357,0.12287,0.82882,
M1009.727T1421.54,0.68537,0.75433,0.12244,0.82926,
M305.242T1373.292,0.68447,0.75514,0.12197,0.82975,
M699.595T1557.568,0.68231,0.75709,0.12085,0.83095,
M377.324T1406.262,0.68215,0.75723,0.12077,0.83095,
M899.584T1518.016,0.68205,0.75732,0.12072,0.83095,
M637.556T1540.43,0.68121,0.75808,0.12028,0.83138,
M433.102T1423.014,0.67996,0.7592,0.11964,0.83221,
M672.566T1593.359,0.6792,0.75988,0.11926,0.83256,
M373.365T1591.631,0.67726,0.76163,0.11826,0.83408,
M385.291T1291.55,0.67587,0.76287,0.11755,0.83503,
M613.48T1674.955,0.67541,0.76327,0.11732,0.83508,
M999.712T1325.086,0.67194,0.76637,0.11556,0.83807,
M361.236T1475.069,0.66968,0.76839,0.11442,0.83964,
M859.595T1509.101,0.66951,0.76854,0.11433,0.83964,
M433.102T1456.867,0.6686,0.76935,0.11388,0.84012,
M875.59T1584.638,0.66708,0.7707,0.11312,0.84103,
M284.199T1509.25,0.66685,0.77091,0.113,0.84103,
M385.289T1269.605,0.66638,0.77132,0.11276,0.84108,
M897.571T1491.061,0.6643,0.77317,0.11173,0.84254,
M511.372T1473.254,0.66404,0.7734,0.1116,0.84254,
M645.59T1576.223,0.66192,0.77527,0.11055,0.84418,
M665.516T1659.646,0.65957,0.77734,0.10939,0.84603,
M533.435T1510.689,0.65859,0.77821,0.10891,0.84657,
M613.479T1523.593,0.65607,0.78042,0.10767,0.84858,
M913.567T1518.016,0.65553,0.7809,0.10741,0.84869,
M293.173T1490.995,0.65337,0.78279,0.10635,0.85008,
M933.598T1473.64,0.65322,0.78292,0.10628,0.85008,
M845.591T1540.701,0.65269,0.78338,0.10603,0.85008,
M646.595T1557.26,0.65237,0.78366,0.10587,0.85008,
M1002.709T1624.867,0.65118,0.78471,0.10529,0.85062,
M311.153T1423.174,0.65096,0.7849,0.10519,0.85062,
M879.622T1574.486,0.64814,0.78735,0.10383,0.85286,
M1059.694T1439.78,0.64773,0.78771,0.10363,0.85286,
M834.581T1591.283,0.64724,0.78814,0.1034,0.85292,
M625.445T1372.464,0.64563,0.78954,0.10263,0.85394,
M876.605T1557.26,0.64529,0.78983,0.10247,0.85394,
M688.591T1657.822,0.64365,0.79125,0.10169,0.85507,
M554.462T1657.822,0.64323,0.79162,0.10149,0.85507,
M882.581T1540.697,0.64204,0.79264,0.10092,0.85577,
M628.529T1624.373,0.64037,0.79408,0.10013,0.85692,
M913.568T1608.07,0.63776,0.79633,0.098908,0.85894,
M309.294T1456.538,0.63677,0.79718,0.098442,0.85937,
M915.58T1520.804,0.63643,0.79747,0.098284,0.85937,
M568.443T1523.593,0.6345,0.79913,0.097383,0.86075,
M338.341T1608.332,0.63287,0.80052,0.096628,0.86184,
M586.464T1571.719,0.63207,0.8012,0.096257,0.86189,
M666.518T1641.124,0.63193,0.80132,0.096193,0.86189,
M875.588T1557.588,0.62974,0.80319,0.095183,0.86349,
M384.193T1439.78,0.62692,0.80558,0.093889,0.86566,
M907.627T1557.26,0.62595,0.8064,0.093448,0.86614,
M589.501T1621.712,0.62238,0.80942,0.091829,0.86894,
M515.356T1423.01,0.62196,0.80977,0.091637,0.86894,
M943.582T1475.069,0.61991,0.81149,0.090716,0.87025,
M451.243T1439.78,0.61961,0.81175,0.090579,0.87025,
M1035.703T1411.385,0.61881,0.81241,0.090224,0.87055,
M536.574T1557.26,0.61468,0.81587,0.088381,0.87384,
M628.513T1455.855,0.61293,0.81732,0.087609,0.87472,
M902.575T1473.64,0.61277,0.81745,0.08754,0.87472,
M511.374T1540.43,0.61196,0.81813,0.087179,0.87504,
M873.584T1509.101,0.61025,0.81954,0.086429,0.87579,
M1009.698T1619.342,0.60984,0.81988,0.08625,0.87579,
M273.891T1991.413,0.60937,0.82027,0.086046,0.87579,
M881.574T1540.566,0.60926,0.82036,0.085995,0.87579,
M511.378T1591.725,0.60699,0.82223,0.085007,0.87738,
M250.943T64.43,0.60614,0.82292,0.08464,0.87771,
M605.432T1239.559,0.60518,0.82372,0.084221,0.87815,
M1018.708T1492.083,0.60312,0.8254,0.083334,0.87922,
M997.698T1423.395,0.60301,0.82549,0.083288,0.87922,
M566.557T1576.856,0.6023,0.82607,0.082984,0.87937,
M925.592T1490.371,0.60128,0.8269,0.082545,0.87937,
M916.584T1523.593,0.60118,0.82698,0.082503,0.87937,
M898.573T1506.898,0.60094,0.82718,0.082401,0.87937,
M548.503T1657.822,0.60048,0.82755,0.082204,0.87937,
M966.708T1619.342,0.59923,0.82857,0.081669,0.87971,
M674.519T1442.536,0.59915,0.82864,0.081636,0.87971,
M967.715T1574.486,0.59836,0.82928,0.081299,0.87998,
M628.514T1473.756,0.59687,0.83048,0.08067,0.88085,
M321.239T1209.593,0.59578,0.83136,0.080209,0.88138,
M736.521T1490.314,0.59467,0.83226,0.079741,0.88192,
M373.364T1605.092,0.59242,0.83407,0.078796,0.88343,
M672.569T1574.276,0.59062,0.83551,0.078046,0.88455,
M593.595T1455.311,0.58698,0.83841,0.076541,0.88721,
M449.281T1423.013,0.58449,0.84039,0.075521,0.88889,
M897.572T1523.593,0.58182,0.8425,0.074432,0.8907,
M857.578T1508.978,0.57687,0.84638,0.072437,0.89439,
M650.569T1641.124,0.57547,0.84746,0.07188,0.89493,
M760.575T1390.36,0.57521,0.84766,0.071777,0.89493,
M339.344T1608.535,0.57354,0.84896,0.071112,0.89589,
M674.516T1456.832,0.57064,0.8512,0.069969,0.89783,
M938.605T1619.342,0.56931,0.85222,0.069449,0.8985,
M643.527T1558.978,0.56861,0.85276,0.069172,0.89866,
M753.585T1558.832,0.56634,0.85449,0.068291,0.90007,
M641.509T1471.536,0.56477,0.85569,0.067685,0.90075,
M427.299T1439.847,0.56446,0.85593,0.067563,0.90075,
M341.27T1389.511,0.56335,0.85677,0.067137,0.90122,
M615.484T1373.389,0.56174,0.85799,0.066519,0.9019,
M643.504T1506.823,0.56146,0.8582,0.06641,0.9019,
M508.544T1507.08,0.55754,0.86115,0.064923,0.90458,
M886.576T1624.867,0.55498,0.86306,0.06396,0.90617,
M534.319T1540.699,0.55328,0.86432,0.063325,0.90708,
M707.545T1574.274,0.55152,0.86562,0.062671,0.90803,
M628.528T1608.773,0.55049,0.86638,0.062292,0.90841,
M420.092T1421.35,0.5452,0.87025,0.060354,0.91206,
M997.719T1446.028,0.54236,0.87231,0.059329,0.91379,
M606.449T1440.513,0.54149,0.87294,0.059015,0.91383,
M995.707T1642.868,0.5412,0.87315,0.058912,0.91383,
M614.483T1523.593,0.53961,0.87429,0.058345,0.91461,
M484.409T1591.044,0.5382,0.8753,0.057844,0.91525,
M536.576T1574.556,0.537,0.87616,0.057417,0.91571,
M383.28T1313.696,0.5363,0.87666,0.057169,0.91571,
M643.5T1557.545,0.53591,0.87694,0.057032,0.91571,
M643.521T1591.044,0.53318,0.87887,0.056077,0.91731,
M408.308T1456.538,0.53242,0.8794,0.055812,0.91745,
M674.519T1428.666,0.53184,0.87981,0.055611,0.91745,
M534.317T1573.977,0.52994,0.88114,0.054953,0.91843,
M881.576T1491.938,0.52831,0.88228,0.054394,0.91895,
M512.821T1418.36,0.52807,0.88245,0.05431,0.91895,
M490.399T1658.237,0.52571,0.88409,0.053504,0.91984,
M372.363T1525.945,0.52568,0.8841,0.053497,0.91984,
M606.436T1258.482,0.52188,0.88673,0.052211,0.9211,
M332.33T1504.004,0.5213,0.88712,0.052018,0.9211,
M1011.712T1478.407,0.52108,0.88727,0.051943,0.9211,
M666.518T1659.646,0.52105,0.88729,0.051934,0.9211,
M387.235T1141.287,0.52053,0.88765,0.051759,0.9211,
M931.575T1641.676,0.5204,0.88773,0.051718,0.9211,
M903.583T1523.593,0.51837,0.88912,0.051042,0.92212,
M340.355T1382.768,0.51541,0.89111,0.050069,0.92377,
M904.645T1601.965,0.51191,0.89345,0.048928,0.92578,
M589.492T1590.788,0.51051,0.89438,0.048476,0.92633,
M553.458T1657.822,0.50862,0.89563,0.047871,0.9272,
M530.464T1642.868,0.50629,0.89716,0.04713,0.92804,
M997.722T1591.283,0.50478,0.89814,0.046655,0.92804,
M898.576T1540.43,0.50456,0.89829,0.046585,0.92804,
M656.533T1490.071,0.5042,0.89852,0.046472,0.92804,
M387.236T1123.32,0.50378,0.89879,0.04634,0.92804,
M716.614T1523.905,0.50366,0.89887,0.046302,0.92804,
M515.359T1439.799,0.50037,0.90099,0.045278,0.92981,
M943.588T1518.016,0.49943,0.9016,0.044988,0.92986,
M568.457T1473.551,0.49904,0.90185,0.044865,0.92986,
M538.393T1458.161,0.49756,0.90279,0.044411,0.93036,
M628.526T1540.694,0.49654,0.90344,0.0441,0.93036,
